,training_loss,train_accuracies,val_losses,val_accuracies
0,0.22687056878784737,0.9309178937259923,0.1363304215121181,0.9590344551282052
1,0.10993953705519184,0.9661291613316261,0.12080611045806935,0.9676482371794872
2,0.07882527950534685,0.9751520486555698,0.12271363582879087,0.9678485576923077
3,0.06333940441205126,0.9798735595390525,0.1089200118683701,0.9729567307692307
4,0.049136481589425005,0.9838748399487837,0.1256791488187315,0.9724559294871795
5,0.04283512569449745,0.9860155249679897,0.11761522432340317,0.9735576923076923
6,0.03869128303275491,0.9880161651728553,0.11959165856360442,0.9747596153846154
7,0.035575559642279625,0.9893766005121639,0.1252190570525056,0.9753605769230769
8,0.031383566791652884,0.9897567221510883,0.12485863540809078,0.9777644230769231
9,0.027038304119051778,0.9912171895006402,0.13971955485322327,0.9730568910256411
10,0.025843955828646216,0.9919374199743918,0.14665068362164213,0.9753605769230769
11,0.03081862774003434,0.9913372279129321,0.151658308560598,0.9746594551282052
12,0.023412916595207743,0.9928777208706786,0.1965009265882705,0.9703525641025641
13,0.023703084782692507,0.9930177656850192,0.19239833415018928,0.9729567307692307
14,0.023719084179373576,0.9937980153649167,0.1902609623545648,0.9740584935897436
15,0.02485865946066639,0.9930377720870679,0.20552382759577198,0.9722556089743589
16,0.024771932365093407,0.9935979513444302,0.16216153361764893,0.9770633012820513
17,0.020994306961684597,0.9941381241997439,0.16396586407700317,0.9775641025641025
18,0.02438280042442239,0.9938780409731114,0.15821516278728934,0.9785657051282052
19,0.019289036376003314,0.9951984635083226,0.16443906292850521,0.9784655448717948
20,0.021770900973036196,0.9949183738796414,0.18759678573743555,0.977363782051282
21,0.01850553537936362,0.9953785211267606,0.1905584400195161,0.975761217948718
22,0.01832056702597273,0.9954785531370038,0.22341546220749914,0.9744591346153846
23,0.01897085787322144,0.9955785851472471,0.18837424292348892,0.9786658653846154
24,0.0195408532519816,0.9956586107554417,0.22062892728069672,0.9765625
