,training_loss,train_accuracies,val_losses,val_accuracies
0,0.21925192593226844,0.9322436245252306,0.1123585655569422,0.9657258064516129
1,0.10353453068991947,0.9671222192078134,0.06755295828342865,0.9788306451612904
2,0.07629043776779307,0.9765158708627238,0.0428640458655995,0.9868951612903226
3,0.06250219227229221,0.9805344546934346,0.06360553452876042,0.9828629032258065
4,0.05154618019230709,0.9836374118285405,0.06725239375114797,0.9818548387096774
5,0.04212742781722682,0.9869099294628323,0.0717397512733761,0.9838709677419355
6,0.037516717364079306,0.9879951166576234,0.10099360940707319,0.9778225806451613
7,0.03584142899676439,0.989148128052089,0.1030343685055597,0.9818548387096774
8,0.033283216717835934,0.9896059413998914,0.09765100178648546,0.9818548387096774
9,0.03192670054809332,0.9909454693434617,0.06809253966853909,0.9848790322580645
10,0.027717443313715104,0.991810227889311,0.07681709122426358,0.9838709677419355
11,0.024242683673786635,0.9933193163320673,0.08984925831047987,0.9828629032258065
12,0.02922423001786663,0.9919458762886598,0.07658299563701919,0.9879032258064516
13,0.025258599787695762,0.9930480195333695,0.12198144897107646,0.9798387096774194
14,0.021209601207395335,0.9938958220293,0.0916779978000565,0.9848790322580645
15,0.02443516159379567,0.9938279978296256,0.16669268314658459,0.9818548387096774
16,0.021551768696202046,0.9942518990775909,0.09802751694798559,0.9848790322580645
17,0.023936056246348543,0.9934549647314161,0.10631766191295443,0.9868951612903226
18,0.021492409360850173,0.9944723277265328,0.11612421341296485,0.9858870967741935
19,0.01801174624919246,0.9957270754205101,0.08059354125280568,0.9868951612903226
20,0.02518556370248947,0.9944045035268584,0.08171898521547387,0.9889112903225806
21,0.017581627138801875,0.9952692620727075,0.07467298040231035,0.9919354838709677
22,0.020771020018178016,0.9951505697232773,0.09580073811468146,0.9889112903225806
23,0.01744494687499064,0.9954727346717309,0.09343815924562102,0.9879032258064516
24,0.01790360773944743,0.9955914270211611,0.12898962216130028,0.9868951612903226
