,training_loss,train_accuracies,val_losses,val_accuracies
0,20.855988679649016,0.09117268041237113,21.076081294735424,0.0846774193548387
1,20.942529908462294,0.09047748236570809,21.052869751459173,0.08568548387096774
2,20.943310763417873,0.09044357026587087,21.052869751459173,0.08568548387096774
3,20.94487247332903,0.09037574606619642,21.12250438128793,0.08266129032258064
4,20.943310763417873,0.09044357026587087,21.076081294735424,0.0846774193548387
5,20.943310763417873,0.09044357026587087,21.076081294735427,0.0846774193548387
6,20.943701190895663,0.09042661421595226,21.099292838011674,0.08366935483870967
7,20.942920335940087,0.09046052631578948,21.076081294735424,0.0846774193548387
8,20.943701190895663,0.09042661421595226,21.05286975145917,0.08568548387096774
9,20.943310763417873,0.09044357026587087,21.076081294735427,0.0846774193548387
10,20.943701190895663,0.09042661421595226,21.12250438128793,0.08266129032258064
11,20.943701190895663,0.09042661421595226,21.09929283801167,0.08366935483870967
12,20.943701190895663,0.09042661421595226,21.099292838011678,0.08366935483870967
13,20.942920335940087,0.09046052631578948,21.076081294735424,0.0846774193548387
14,20.944091618373456,0.09040965816603364,21.052869751459177,0.08568548387096774
15,20.942920335940087,0.09046052631578948,21.052869751459173,0.08568548387096774
16,20.94409161837345,0.09040965816603364,21.05286975145917,0.08568548387096774
17,20.943701190895663,0.09042661421595226,21.076081294735424,0.0846774193548387
18,20.94409161837345,0.09040965816603364,21.099292838011678,0.08366935483870967
19,20.943701190895663,0.09042661421595226,21.052869751459173,0.08568548387096774
20,20.943310763417877,0.09044357026587087,21.07608129473542,0.0846774193548387
21,20.942920335940087,0.09046052631578948,21.099292838011674,0.08366935483870967
22,20.944872473329028,0.09037574606619642,21.076081294735427,0.0846774193548387
23,20.943701190895663,0.09042661421595226,21.052869751459177,0.08568548387096774
24,20.943701190895663,0.09042661421595226,21.076081294735427,0.0846774193548387
