,training_loss,train_accuracies,val_losses,val_accuracies
0,0.22012122642712043,0.9328201302224634,0.09097780606508173,0.9717741935483871
1,0.10703770924440949,0.9665287574606619,0.04940834556648323,0.9889112903225806
2,0.07413044951957401,0.9762106619641888,0.06817931845711883,0.9758064516129032
3,0.063573613113596,0.9803140260444927,0.06383590416994758,0.9828629032258065
4,0.049517992844289795,0.9849938958220293,0.06305907204734429,0.9818548387096774
5,0.044206147553406905,0.9861808193163321,0.06093061647001314,0.9828629032258065
6,0.0384416018604026,0.988317281606077,0.054364742642601334,0.9798387096774194
7,0.037619312476318424,0.9883342376559957,0.06342744637287943,0.9828629032258065
8,0.029690293417114287,0.9906233043950081,0.05138614582618638,0.9828629032258065
9,0.030895812073488224,0.9909963374932176,0.05331882647541203,0.9848790322580645
10,0.029120628830389975,0.9916067552902875,0.08023984715061984,0.9818548387096774
11,0.023798913092001904,0.9928106348345089,0.16877762452689177,0.96875
12,0.02596056179381002,0.9926071622354856,0.0774076251411903,0.9818548387096774
13,0.02393137265106945,0.9927936787845903,0.10249519029606582,0.9848790322580645
14,0.024365741209132083,0.993421052631579,0.10569923886840261,0.9808467741935484
15,0.021353907890543866,0.9943536353771025,0.10826899576867473,0.9838709677419355
16,0.026247109670177467,0.9934719207813347,0.04832325661095596,0.9858870967741935
17,0.019598402437910903,0.9949640531741726,0.04113488766147786,0.9909274193548387
18,0.025854882404742745,0.9937093054801953,0.11758635018336677,0.9838709677419355
19,0.019540642707186556,0.9952692620727075,0.0961526500413949,0.9858870967741935
20,0.0174095483895018,0.9956931633206728,0.1283808223806521,0.9848790322580645
21,0.021875319622798272,0.9945571079761258,0.08530559558361221,0.9848790322580645
22,0.01644243796524218,0.9961679327183939,0.07103253689595126,0.9868951612903226
23,0.022105420627569605,0.9949810092240912,0.0994777571980873,0.9868951612903226
24,0.016206195440755425,0.995862723819859,0.07211779666403513,0.9868951612903226
