,training_loss,train_accuracies,val_losses,val_accuracies
0,0.22802600420801114,0.9297775288092189,0.16851733743865735,0.9493189102564102
1,0.10957977062090761,0.9655489756722151,0.13382981422939116,0.9595352564102564
2,0.07925801339476746,0.9745518565941101,0.1121697530275619,0.9657451923076923
3,0.06251647456524778,0.9803737195902689,0.12439722967209058,0.9669471153846154
4,0.049646196885504985,0.9846550896286812,0.09909468953951031,0.9756610576923077
5,0.04515007094469788,0.9856754161331626,0.09790415935493024,0.9746594551282052
6,0.038957791071707014,0.9873159411011524,0.10967460509505869,0.9736578525641025
7,0.03521765079365821,0.9890164852752881,0.13091270946806452,0.9754607371794872
8,0.03295830852121956,0.9901768565941101,0.14426869666354233,0.9723557692307693
9,0.030889391860363193,0.9907370358514724,0.13386334014159817,0.9711538461538461
10,0.027915749448982344,0.9917173495518566,0.13003097234543076,0.9760616987179487
11,0.026129167731807422,0.9921374839948783,0.12412231471553699,0.9783653846153846
12,0.024362761043890045,0.9927176696542894,0.13066982793007023,0.9768629807692307
13,0.02613320962864181,0.992677656850192,0.13247442588696745,0.9772636217948718
14,0.022648161688089648,0.9936379641485276,0.17342101154872167,0.9749599358974359
15,0.021977187800029604,0.9939180537772087,0.15841487364501264,0.9760616987179487
16,0.020918089208405516,0.9944582266325224,0.1671162695635718,0.9771634615384616
17,0.01921313437455911,0.9950784250960307,0.16636911603335058,0.9761618589743589
18,0.027229001112431744,0.9930177656850192,0.1699753286919652,0.9736578525641025
19,0.018937146693009367,0.9949783930857875,0.18263434016454055,0.9762620192307693
20,0.023577431657214588,0.9941981434058899,0.1696869914124205,0.9784655448717948
21,0.017563771959939915,0.995818661971831,0.19832529832691964,0.9771634615384616
22,0.01940784490635964,0.9953185019206146,0.1932133803594313,0.9747596153846154
23,0.019059083664133718,0.995118437900128,0.21024451222048682,0.9770633012820513
24,0.020732673228490678,0.9957386363636364,0.18227015077727038,0.9728565705128205
