,training_loss,train_accuracies,val_losses,val_accuracies
0,20.736565355900286,0.0979381443298969,20.983235121630422,0.08870967741935484
1,20.77972165022459,0.09754815518176886,21.029658208182923,0.08669354838709678
2,20.78089293265796,0.09749728703201302,20.983235121630422,0.08870967741935484
3,20.780112077702384,0.09753119913185024,20.983235121630422,0.08870967741935484
4,20.77972165022459,0.09754815518176886,21.006446664906672,0.08770161290322581
5,20.781673787613535,0.0974633749321758,20.983235121630425,0.08870967741935484
6,20.77972165022459,0.09754815518176886,20.983235121630425,0.08870967741935484
7,20.78011207770238,0.09753119913185024,21.029658208182926,0.08669354838709678
8,20.780112077702384,0.09753119913185024,21.006446664906676,0.08770161290322581
9,20.780502505180166,0.09751424308193163,20.983235121630422,0.08870967741935484
10,20.780112077702384,0.09753119913185024,20.983235121630425,0.08870967741935484
11,20.78011207770238,0.09753119913185024,20.98323512163042,0.08870967741935484
12,20.780112077702384,0.09753119913185024,20.983235121630425,0.08870967741935484
13,20.78011207770238,0.09753119913185024,21.006446664906672,0.08770161290322581
14,20.78089293265796,0.09749728703201302,21.00644666490667,0.08770161290322581
15,20.780112077702384,0.09753119913185024,20.983235121630415,0.08870967741935484
16,20.780502505180166,0.09751424308193163,20.983235121630422,0.08870967741935484
17,20.77972165022459,0.09754815518176886,21.00644666490667,0.08770161290322581
18,20.780892932657956,0.09749728703201302,20.983235121630422,0.08870967741935484
19,20.780502505180174,0.09751424308193163,21.029658208182923,0.08669354838709678
20,20.77972165022459,0.09754815518176886,20.983235121630422,0.08870967741935484
21,20.77972165022459,0.09754815518176886,21.006446664906676,0.08770161290322581
22,20.780112077702384,0.09753119913185024,20.983235121630425,0.08870967741935484
23,20.780502505180166,0.09751424308193163,21.006446664906672,0.08770161290322581
24,20.780502505180166,0.09751424308193163,20.983235121630422,0.08870967741935484
