,training_loss,train_accuracies,val_losses,val_accuracies
0,0.20886959657211507,0.9351600651112317,0.13272122191471797,0.9546370967741935
1,0.10226682185834177,0.9685295713510581,0.0916982125929004,0.967741935483871
2,0.07477692566867412,0.9765667390124797,0.08383750207083081,0.9727822580645161
3,0.057539690994571235,0.9811618285404232,0.1307372351380487,0.96875
4,0.051948367123396254,0.9835695876288659,0.12241921266920841,0.967741935483871
5,0.04221116432993849,0.9869947097124254,0.10292921222356456,0.9747983870967742
6,0.03884830440543568,0.9886903147042865,0.1151833437587455,0.9747983870967742
7,0.03374432326772864,0.9894024688008681,0.11902224673332346,0.9788306451612904
8,0.031126246606548884,0.9906233043950081,0.14344735138287992,0.9778225806451613
9,0.027540341654927684,0.9919458762886598,0.12813964437579833,0.9737903225806451
10,0.027718973340522753,0.9917424036896365,0.1341521729079,0.9717741935483871
11,0.028092079186000457,0.9918610960390667,0.09577822427053918,0.9778225806451613
12,0.023815889424548733,0.993200623982637,0.1520239592285589,0.9747983870967742
13,0.024805240637754664,0.9930141074335322,0.1894646097475562,0.9707661290322581
14,0.02359511524451705,0.9932684481823114,0.1565923642568073,0.9768145161290323
15,0.022587969702655617,0.9939975583288118,0.151129831064878,0.9758064516129032
16,0.02092431814179977,0.9943705914270211,0.2026405432357379,0.9727822580645161
17,0.023440033806294294,0.994336679327184,0.1580093068995229,0.9737903225806451
18,0.020099806015383945,0.9942688551275095,0.14810684559340598,0.9758064516129032
19,0.020691704441427938,0.9947605805751493,0.1352708270890958,0.9798387096774194
20,0.020580316257113405,0.9952183939229517,0.16796842569402767,0.9727822580645161
21,0.02031281189952658,0.9949810092240912,0.14033601556621836,0.9737903225806451
22,0.017192985941231326,0.9954896907216495,0.2057008223293624,0.9737903225806451
23,0.019779466540662902,0.9952183939229517,0.17773541073398205,0.9778225806451613
24,0.018633252058143965,0.9957101193705914,0.17530787200602524,0.9758064516129032
