,training_loss,train_accuracies,val_losses,val_accuracies
0,0.2271987150048857,0.932278329065301,0.14290276101640545,0.9557291666666666
1,0.11086877847081189,0.9661291613316261,0.10522359162952082,0.96875
2,0.08142453938136349,0.9743918053777209,0.09948198547541448,0.9717548076923077
3,0.06431038997748106,0.9801136363636364,0.11316342137744144,0.9692508012820513
4,0.052123959367666894,0.9834146927016645,0.09747328039292319,0.9763621794871795
5,0.04236532170480875,0.9857954545454546,0.09702491085439323,0.9785657051282052
6,0.04027070254293301,0.9867957746478874,0.11378360987003003,0.975761217948718
7,0.037184030938596326,0.98913652368758,0.12208913258371099,0.9737580128205128
8,0.03426145577334841,0.989596670934699,0.11617582803493583,0.9768629807692307
9,0.02810393776971259,0.9913572343149808,0.1209666998826008,0.9755608974358975
10,0.03159616938382393,0.9906370038412292,0.12814568400152998,0.9783653846153846
11,0.030216358902546803,0.9917573623559539,0.16170949598708917,0.9717548076923077
12,0.026389325420050163,0.9924975992317542,0.1482785191622597,0.9758613782051282
13,0.02601491289005813,0.9927576824583867,0.16792206141276217,0.9743589743589743
14,0.023267033117175612,0.9935179257362355,0.16640351820120464,0.9772636217948718
15,0.023994671661756724,0.9932978553137004,0.1511560759032396,0.9785657051282052
16,0.021141910509411235,0.9941581306017926,0.15839135033876509,0.9754607371794872
17,0.023684709291356857,0.9940580985915493,0.15252715467346187,0.9778645833333334
18,0.018793819840210713,0.9951784571062741,0.16710145780610575,0.9760616987179487
19,0.023093053432000833,0.9939380601792573,0.21205021139533528,0.9717548076923077
20,0.01972787588688014,0.9949383802816901,0.18055238348699199,0.9778645833333334
21,0.019984360346029136,0.9952784891165173,0.16756825868422018,0.9778645833333334
22,0.024387760812789552,0.9942981754161332,0.20123085977446714,0.9744591346153846
23,0.01579292056886931,0.9957386363636364,0.17671413221076754,0.98046875
24,0.018056540311234135,0.9958386683738797,0.18761734922180054,0.9761618589743589
