,training_loss,train_accuracies,val_losses,val_accuracies
0,0.23092917842362645,0.9280769846350833,0.13629479303417208,0.9580328525641025
1,0.10922447815949778,0.9662892125480154,0.11160339087382048,0.9685496794871795
2,0.08233575503919388,0.9745118437900128,0.1018171248213083,0.9689503205128205
3,0.060862126691173433,0.9809338988476313,0.11133252815783688,0.9704527243589743
4,0.04967945528893221,0.9842549615877081,0.10242775877341859,0.9749599358974359
5,0.049612294073340855,0.9845150448143406,0.1348296723572009,0.9667467948717948
6,0.04011149055408129,0.9871558898847631,0.11158608449085541,0.9767628205128205
7,0.03908110720387203,0.9885163252240717,0.12581605803409707,0.9712540064102564
8,0.03058457193865058,0.9909170934699104,0.10461798901016306,0.9780649038461539
9,0.029994211291124392,0.9908370678617158,0.1502694951705805,0.9743589743589743
10,0.028107457854501017,0.991637323943662,0.1288517162125238,0.9754607371794872
11,0.02964600255152118,0.991577304737516,0.142577207947376,0.9758613782051282
12,0.023026280565242155,0.993257842509603,0.12875174835335929,0.9772636217948718
13,0.025634930291477728,0.9928377080665813,0.15428170190326485,0.9747596153846154
14,0.023800697077843637,0.9930177656850192,0.15803356345003636,0.9724559294871795
15,0.022979934136043916,0.993497919334187,0.15308426203179357,0.9768629807692307
16,0.019908246561338227,0.9940781049935979,0.169452417016909,0.9768629807692307
17,0.021513509419369817,0.9945582586427657,0.16648899230475955,0.9755608974358975
18,0.01781614306004122,0.9953385083226632,0.15579454653972455,0.9789663461538461
19,0.01911841613871037,0.9956786171574904,0.1726480985568742,0.9764623397435898
20,0.025197666000550744,0.9936179577464789,0.1654496331188706,0.9769631410256411
21,0.015404203341647795,0.9956586107554417,0.17847658095051108,0.9774639423076923
22,0.01923003139643262,0.9950984314980794,0.2185706975558829,0.9751602564102564
23,0.02432080005078316,0.9947983354673495,0.20992277557903685,0.9762620192307693
24,0.012707598344869333,0.9967389564660691,0.16916014744635255,0.9781650641025641
