,training_loss,train_accuracies,val_losses,val_accuracies
0,0.21828108270028737,0.9332440314704287,0.12567621108560215,0.9616935483870968
1,0.10463852753444182,0.9674274281063483,0.10562810100609366,0.967741935483871
2,0.07577409063395504,0.9767023874118286,0.08524176754754213,0.967741935483871
3,0.06131005527932598,0.9808057514921323,0.0925968130916677,0.969758064516129
4,0.04761223332530646,0.9844343461747151,0.07377966514585553,0.9798387096774194
5,0.04459945072278438,0.9860282148670646,0.10743285641778834,0.9768145161290323
6,0.03879245580038455,0.987842512208356,0.1354266247103761,0.9747983870967742
7,0.035597886756407474,0.9887750949538795,0.09379584602627895,0.9818548387096774
8,0.03238996812741954,0.9897246337493217,0.10464259489646927,0.9818548387096774
9,0.031809855554223034,0.9907419967444384,0.1305688240107513,0.9798387096774194
10,0.028081597058442157,0.9912337221920782,0.11705860387708826,0.9798387096774194
11,0.02550815419287912,0.993200623982637,0.16870577969022707,0.9737903225806451
12,0.02725412907899959,0.9929123711340206,0.11537694207719743,0.9828629032258065
13,0.02347421578225009,0.9932345360824743,0.16342525974864264,0.9828629032258065
14,0.022609232214372915,0.9933532284319045,0.11042163808802051,0.9788306451612904
15,0.018710531527559568,0.9945571079761258,0.1636385142195852,0.9788306451612904
16,0.02482321153188429,0.9934380086814976,0.12939106063384387,0.9788306451612904
17,0.02137533837707454,0.994811448724905,0.18964597482179982,0.9737903225806451
18,0.020158715683518753,0.994641888225719,0.09994474079226763,0.9858870967741935
19,0.02117817487512728,0.9949301410743353,0.2134149423342794,0.9768145161290323
20,0.02307703498662383,0.9945571079761258,0.18115456535385094,0.9808467741935484
21,0.019351123760772672,0.9951336136733586,0.14995225388244027,0.9818548387096774
22,0.01847171084788025,0.9956931633206728,0.131226423960566,0.9788306451612904
23,0.017952907264364718,0.9956083830710798,0.16062284039777872,0.9818548387096774
24,0.019048542857428765,0.9954388225718936,0.21593452950677416,0.9798387096774194
