,training_loss,train_accuracies,val_losses,val_accuracies
0,0.23015384088969235,0.9291573303457106,0.13850671170690018,0.95703125
1,0.11230422694513578,0.9657490396927016,0.0986299611831664,0.9689503205128205
2,0.07993977221882,0.9746118758002561,0.10640812855850229,0.9692508012820513
3,0.06327691071143446,0.9803937259923176,0.10224708809925978,0.9714543269230769
4,0.05307319277987621,0.9828145006402048,0.0964497115727638,0.9752604166666666
5,0.04327208368405198,0.9857354353393086,0.12214492750597818,0.9690504807692307
6,0.03908281058754878,0.9876360435339309,0.16963235416092923,0.9678485576923077
7,0.033640533770756716,0.9890164852752881,0.11565252959441476,0.9741586538461539
8,0.02986363406200905,0.9904369398207427,0.11934826483865785,0.9751602564102564
9,0.028880919919489698,0.9913972471190781,0.13136452677014426,0.9765625
10,0.029895852901053947,0.9911371638924455,0.13218263731534421,0.9753605769230769
11,0.027640381242280656,0.9919374199743918,0.15534668664776682,0.9704527243589743
12,0.022391030878154503,0.9939380601792573,0.17944938339602473,0.9711538461538461
13,0.0255416885546112,0.9924575864276568,0.156744884664205,0.9767628205128205
14,0.022209986352621513,0.9933978873239436,0.13636900505624558,0.9789663461538461
15,0.02579515567511437,0.9929577464788732,0.14660617442648916,0.9741586538461539
16,0.019456864263373716,0.9946182778489117,0.16481848997229034,0.9769631410256411
17,0.021048719164105507,0.9944782330345711,0.15507638761995368,0.9762620192307693
18,0.02324782611303579,0.9942181498079385,0.16173760958964387,0.9781650641025641
19,0.01770349907446497,0.9952584827144686,0.16843477380071256,0.9780649038461539
20,0.016455972539048,0.9955585787451985,0.18452968513591947,0.9778645833333334
21,0.023736587167298113,0.994778329065301,0.1623780172367969,0.9784655448717948
22,0.022909812430923538,0.9948583546734955,0.20044880727128828,0.9747596153846154
23,0.01934595786119134,0.9953785211267606,0.19080726893294453,0.9768629807692307
24,0.01992259353644967,0.9954985595390525,0.19538960627343194,0.9748597756410257
